symbol_index,cur_rms,est_rms,gain_sym
2.880000000000000000e+02,2.569007402927760975e-01,2.599498522929307720e-01,3.846895819248728809e+00
2.890000000000000000e+02,2.580997817885481438e-01,2.593948311416159891e-01,3.855126933713079129e+00
2.900000000000000000e+02,2.834982481605401450e-01,2.666258562472932359e-01,3.750573984364473645e+00
2.910000000000000000e+02,2.611638232141285099e-01,2.649872463373437737e-01,3.773766525830995366e+00
2.920000000000000000e+02,2.469170603290982702e-01,2.595661905348701226e-01,3.852581871080239750e+00
2.930000000000000000e+02,2.625257365799595344e-01,2.604540543483969128e-01,3.839448775338885511e+00
2.940000000000000000e+02,2.593930674674190251e-01,2.601357582841035132e-01,3.844146635572739612e+00
2.950000000000000000e+02,2.654143473273169462e-01,2.617193349970675653e-01,3.820886981893043988e+00
2.960000000000000000e+02,2.706198340182986994e-01,2.643894847034369278e-01,3.782298683783472448e+00
2.970000000000000000e+02,2.607961003060464411e-01,2.633114693842197873e-01,3.797783675502628409e+00
2.980000000000000000e+02,2.652921204558830182e-01,2.639056647057187455e-01,3.789232796935602554e+00
2.990000000000000000e+02,2.659642112740697728e-01,2.645232286762240204e-01,3.780386338864774487e+00
3.000000000000000000e+02,2.598758928544460667e-01,2.631290279296906176e-01,3.800416882424712650e+00
3.010000000000000000e+02,2.834982481605401450e-01,2.692397939989454314e-01,3.714161213494008518e+00
3.020000000000000000e+02,2.589649564098817636e-01,2.661573427222262977e-01,3.757176074017408052e+00
3.030000000000000000e+02,2.660808466696978902e-01,2.661343939064677588e-01,3.757500055973401754e+00
3.040000000000000000e+02,2.632380791313352342e-01,2.652654994739279681e-01,3.769807992306540179e+00
3.050000000000000000e+02,2.635593073488826099e-01,2.647536418364143662e-01,3.777096296253702690e+00
3.060000000000000000e+02,2.648290289410806242e-01,2.647762579678142325e-01,3.776773671760095485e+00
3.070000000000000000e+02,2.646004089889162914e-01,2.647235032741448446e-01,3.777526315691019931e+00
3.080000000000000000e+02,2.591616068971430709e-01,2.630549343610443236e-01,3.801487329743431509e+00
3.090000000000000000e+02,2.610356099395737539e-01,2.624491370346031527e-01,3.810262099921299939e+00
3.100000000000000000e+02,2.608786623150078920e-01,2.619779946187245634e-01,3.817114492594586128e+00
3.110000000000000000e+02,2.578691070201598601e-01,2.607453283391551468e-01,3.835159795075161693e+00
3.120000000000000000e+02,2.834982481605401450e-01,2.675712042855706296e-01,3.737322940523638337e+00
3.130000000000000000e+02,2.605322616565589611e-01,2.654595214968671346e-01,3.767052672894242615e+00
3.140000000000000000e+02,2.570571045470439464e-01,2.629387964119201393e-01,3.803166416086423141e+00
3.150000000000000000e+02,2.600627958113437277e-01,2.620759962317472103e-01,3.815687107474448503e+00
3.160000000000000000e+02,2.563179458334550742e-01,2.603485811122595583e-01,3.841004224904189357e+00
3.170000000000000000e+02,2.709789854652975838e-01,2.635377024181709826e-01,3.794523481172498158e+00
3.180000000000000000e+02,2.631469467416447383e-01,2.634204757152130982e-01,3.796212110257941585e+00
3.190000000000000000e+02,2.616136433069732314e-01,2.628784259927411382e-01,3.804039818876627788e+00
3.200000000000000000e+02,2.594508102728134702e-01,2.618501412767628156e-01,3.818978271785802736e+00
3.210000000000000000e+02,2.605317043241707209e-01,2.614546101909851483e-01,3.824755659383968887e+00
3.220000000000000000e+02,2.607070298306635170e-01,2.612303360828886478e-01,3.828039327265187808e+00
3.230000000000000000e+02,2.834982481605401450e-01,2.679107097061840803e-01,3.732586879773090782e+00
3.240000000000000000e+02,2.628150828844097453e-01,2.663820216596517465e-01,3.754007097662430681e+00
3.250000000000000000e+02,2.670215056300855316e-01,2.665738668507818820e-01,3.751305451707172445e+00
3.260000000000000000e+02,2.654896256497517038e-01,2.662485944904727786e-01,3.755888371593950836e+00
3.270000000000000000e+02,2.672987016737563559e-01,2.665636266454578518e-01,3.751449560408506301e+00
3.280000000000000000e+02,2.618430284349939074e-01,2.651474471823186407e-01,3.771486433781833458e+00
3.290000000000000000e+02,2.628211981558276067e-01,4.288463594467482598e-01,2.331837447075668646e+00
3.300000000000000000e+02,2.609194088121385979e-01,3.784682742563653668e-01,2.642229396809688602e+00
3.310000000000000000e+02,2.658396915884606027e-01,3.446796994559939709e-01,2.901244261203355990e+00
3.320000000000000000e+02,2.834982481605401450e-01,3.263252640673577898e-01,3.064427153251569891e+00
3.330000000000000000e+02,2.834982481605401450e-01,3.134771592953124464e-01,3.190025079492142090e+00
3.340000000000000000e+02,2.834982481605401450e-01,3.044834859548807282e-01,3.284250365381664594e+00
3.350000000000000000e+02,2.834982481605401450e-01,2.981879146165785088e-01,3.353589971229513189e+00
3.360000000000000000e+02,2.834982481605401450e-01,2.937810146797669719e-01,3.403895929388220942e+00
3.370000000000000000e+02,2.834982481605401450e-01,2.906961847239988850e-01,3.440017628540425143e+00
3.380000000000000000e+02,2.834982481605401450e-01,2.885368037549612685e-01,3.465762381041851636e+00
3.390000000000000000e+02,2.834982481605401450e-01,2.870252370766349093e-01,3.484014193960940364e+00
3.400000000000000000e+02,2.834982481605401450e-01,2.859671404018064855e-01,3.496905268888309326e+00
3.410000000000000000e+02,2.834982481605401450e-01,2.852264727294265834e-01,3.505985929113342170e+00
3.420000000000000000e+02,2.834982481605401450e-01,2.847080053587606185e-01,3.512370503034853986e+00
3.430000000000000000e+02,2.834982481605401450e-01,2.843450781992944432e-01,3.516853558123171020e+00
3.440000000000000000e+02,2.834982481605401450e-01,2.840910291876681537e-01,3.519998511953745357e+00
3.450000000000000000e+02,2.834982481605401450e-01,2.839131948795297067e-01,3.522203328465663308e+00
3.460000000000000000e+02,2.834982481605401450e-01,2.837887108638328382e-01,3.523748344167991764e+00
3.470000000000000000e+02,2.834982481605401450e-01,2.837015720528450191e-01,3.524830661896121597e+00
3.480000000000000000e+02,2.834982481605401450e-01,2.836405748851535402e-01,3.525588679986639384e+00
3.490000000000000000e+02,2.834982481605401450e-01,2.835978768677694939e-01,3.526119486664071712e+00
3.500000000000000000e+02,2.834982481605401450e-01,2.835679882556006448e-01,3.526491146449953096e+00
3.510000000000000000e+02,2.834982481605401450e-01,2.835470662270824782e-01,3.526751354920161674e+00
3.520000000000000000e+02,2.834982481605401450e-01,2.835324208071197671e-01,3.526933523698426498e+00
3.530000000000000000e+02,2.834982481605401450e-01,2.835221690131458638e-01,3.527061053041089522e+00
3.540000000000000000e+02,2.834982481605401450e-01,2.835149927573641371e-01,3.527150329068533985e+00
3.550000000000000000e+02,2.834982481605401450e-01,2.835099693783169061e-01,3.527212824976873051e+00
3.560000000000000000e+02,2.834982481605401450e-01,2.835064530129838833e-01,3.527256573430455511e+00
3.570000000000000000e+02,2.834982481605401450e-01,2.835039915572507563e-01,3.527287197993683954e+00
3.580000000000000000e+02,2.834982481605401450e-01,2.835022685382375673e-01,3.527308635504355028e+00
3.590000000000000000e+02,2.834982481605401450e-01,2.835010624249283406e-01,3.527323641916869423e+00
3.600000000000000000e+02,2.834982481605401450e-01,2.835002181456118819e-01,3.527334146481602595e+00
3.610000000000000000e+02,2.834982481605401450e-01,2.834996271500903608e-01,3.527341499714142792e+00
3.620000000000000000e+02,2.834982481605401450e-01,2.834992134532252628e-01,3.527346646995162427e+00
3.630000000000000000e+02,2.834982481605401450e-01,2.834989238654196941e-01,3.527350250100814932e+00
3.640000000000000000e+02,2.834982481605401450e-01,2.834987211539558016e-01,3.527352772279150894e+00
3.650000000000000000e+02,2.834982481605401450e-01,2.834985792559310824e-01,3.527354537806132395e+00
3.660000000000000000e+02,2.834982481605401450e-01,2.834984799273138067e-01,3.527355773676070783e+00
3.670000000000000000e+02,2.834982481605401450e-01,2.834984103972816860e-01,3.527356638785543286e+00
3.680000000000000000e+02,2.834982481605401450e-01,2.834983617262591959e-01,3.527357244362426147e+00
3.690000000000000000e+02,2.834982481605401450e-01,2.834983276565434807e-01,3.527357668266367874e+00
3.700000000000000000e+02,2.834982481605401450e-01,2.834983038077424355e-01,3.527357964999188411e+00
3.710000000000000000e+02,2.834982481605401450e-01,2.834982871135817151e-01,3.527358172712192097e+00
3.720000000000000000e+02,2.834982481605401450e-01,2.834982754276691996e-01,3.527358318111309288e+00
3.730000000000000000e+02,2.834982481605401450e-01,2.834982672475304666e-01,3.527358419890698205e+00
3.740000000000000000e+02,2.834982481605401450e-01,2.834982615214333701e-01,3.527358491136273866e+00
3.750000000000000000e+02,2.834982481605401450e-01,2.834982575131653748e-01,3.527358541008178694e+00
3.760000000000000000e+02,2.834982481605401450e-01,2.834982547073777726e-01,3.527358575918513317e+00
3.770000000000000000e+02,2.834982481605401450e-01,2.834982527433264621e-01,3.527358600355747775e+00
3.780000000000000000e+02,2.834982481605401450e-01,2.834982513684905503e-01,3.527358617461811896e+00
3.790000000000000000e+02,2.834982481605401450e-01,2.834982504061054343e-01,3.527358629436056603e+00
3.800000000000000000e+02,2.834982481605401450e-01,2.834982497324358142e-01,3.527358637818028164e+00
3.810000000000000000e+02,2.834982481605401450e-01,2.834982492608670857e-01,3.527358643685408524e+00
3.820000000000000000e+02,2.834982481605401450e-01,2.834982489307689701e-01,3.527358647792574686e+00
3.830000000000000000e+02,2.834982481605401450e-01,2.834982486997003059e-01,3.527358650667590911e+00
3.840000000000000000e+02,2.834982481605401450e-01,2.834982485379522466e-01,3.527358652680102402e+00
3.850000000000000000e+02,2.834982481605401450e-01,2.834982484247285939e-01,3.527358654088860401e+00
3.860000000000000000e+02,2.834982481605401450e-01,2.834982483454720481e-01,3.527358655074990690e+00
3.870000000000000000e+02,2.834982481605401450e-01,2.834982482899924827e-01,3.527358655765282069e+00
3.880000000000000000e+02,2.834982481605401450e-01,2.834982482511567703e-01,3.527358656248485769e+00
3.890000000000000000e+02,2.834982481605401450e-01,2.834982482239717383e-01,3.527358656586728980e+00
3.900000000000000000e+02,2.834982481605401450e-01,2.834982482049422381e-01,3.527358656823499139e+00
3.910000000000000000e+02,2.834982481605401450e-01,2.834982481916216157e-01,3.527358656989237673e+00
3.920000000000000000e+02,2.834982481605401450e-01,2.834982481822971301e-01,3.527358657105255535e+00
3.930000000000000000e+02,2.834982481605401450e-01,2.834982481757700179e-01,3.527358657186467461e+00
3.940000000000000000e+02,2.834982481605401450e-01,2.834982481712010616e-01,3.527358657243315321e+00
3.950000000000000000e+02,2.834982481605401450e-01,2.834982481680027866e-01,3.527358657283109267e+00
3.960000000000000000e+02,2.834982481605401450e-01,2.834982481657639664e-01,3.527358657310965206e+00
3.970000000000000000e+02,2.834982481605401450e-01,2.834982481641967755e-01,3.527358657330464720e+00
3.980000000000000000e+02,2.834982481605401450e-01,2.834982481630997642e-01,3.527358657344113801e+00
3.990000000000000000e+02,2.834982481605401450e-01,2.834982481623318784e-01,3.527358657353668381e+00
4.000000000000000000e+02,2.834982481605401450e-01,2.834982481617943639e-01,3.527358657360355920e+00
4.010000000000000000e+02,2.834982481605401450e-01,2.834982481614180538e-01,3.527358657365038397e+00
4.020000000000000000e+02,2.834982481605401450e-01,2.834982481611546534e-01,3.527358657368315331e+00
4.030000000000000000e+02,2.834982481605401450e-01,2.834982481609703009e-01,3.527358657370609052e+00
4.040000000000000000e+02,2.834982481605401450e-01,2.834982481608412375e-01,3.527358657372215323e+00
4.050000000000000000e+02,2.834982481605401450e-01,2.834982481607508653e-01,3.527358657373339756e+00
4.060000000000000000e+02,2.834982481605401450e-01,2.834982481606876381e-01,3.527358657374126238e+00
4.070000000000000000e+02,2.834982481605401450e-01,2.834982481606433957e-01,3.527358657374676909e+00
4.080000000000000000e+02,2.834982481605401450e-01,2.834982481606124205e-01,3.527358657375061934e+00
4.090000000000000000e+02,2.834982481605401450e-01,2.834982481605907156e-01,3.527358657375332385e+00
4.100000000000000000e+02,2.834982481605401450e-01,2.834982481605755056e-01,3.527358657375521567e+00
