Frequency,Power
2.040558345642540371e+04,3.797535715147660795e+01
2.040567208271787240e+04,3.210188554246175272e+02
2.040576070901033745e+04,1.885811223099917981e+02
2.040584933530280614e+04,1.052439546506919328e+02
2.040593796159527119e+04,6.266621238548434292e+01
2.040602658788773988e+04,4.316014944475453774e+01
2.040611521418020493e+04,5.642616545074700696e+01
2.040620384047267362e+04,4.960202251137106089e+01
2.040629246676513867e+04,4.384015905668393032e+01
2.040638109305760736e+04,2.273937012254997114e+01
2.040646971935007241e+04,8.173717814589011255e+01
2.040655834564254110e+04,5.121290097387736751e+01
2.040664697193500615e+04,3.711814168457569281e+02
2.040673559822747484e+04,5.031052827912664327e+01
2.040682422451993989e+04,2.737363294981467021e+01
2.040691285081240494e+04,3.761051942268723991e+01
2.040700147710487363e+04,4.305315623185757801e+01
2.040709010339733868e+04,2.253343195781348030e+01
2.040717872968980737e+04,3.255548577186678472e+01
2.040726735598227242e+04,7.952748056641833330e+01
2.040735598227474111e+04,5.414104003269847709e+01
2.040744460856720616e+04,1.411639401130571798e+02
2.040753323485967485e+04,9.371791831525739269e+01
2.040762186115213990e+04,2.008311351623283372e+02
2.040771048744460859e+04,1.073521261128582012e+02
2.040779911373707364e+04,9.672294887708689615e+00
2.040788774002954233e+04,3.002348021067653150e+01
2.040797636632200738e+04,3.352213113037760195e+01
2.040806499261447607e+04,2.861381500941936551e+01
2.040815361890694112e+04,3.349214732385670601e+01
2.040824224519940981e+04,4.204312557584092502e+01
2.040833087149187486e+04,2.581697839661379668e+00
2.040841949778433991e+04,6.504186866787514987e+01
2.040850812407680860e+04,1.930148141922199727e+02
2.040859675036927365e+04,1.531132316069800936e+02
2.040868537666174234e+04,1.066494982766233193e+02
2.040877400295420739e+04,2.106191176595618941e+00
2.040886262924667608e+04,3.141354754260040494e+01
2.040895125553914113e+04,2.031878059232690248e+01
2.040903988183160982e+04,1.436329803460340848e+01
2.040912850812407487e+04,6.898451225396034658e+01
2.040921713441654356e+04,1.464479072415408645e+01
2.040930576070900861e+04,1.618689998516293471e+01
2.040939438700147730e+04,6.322630071489479775e+01
2.040948301329394235e+04,1.179021856659320946e+02
2.040957163958641104e+04,2.453979935666714596e+01
2.040966026587887609e+04,4.996933728505688777e+01
2.040974889217134478e+04,4.554705756305543929e+01
2.040983751846380983e+04,1.955876929026077349e+01
2.040992614475627488e+04,3.499156181784298525e+01
2.041001477104874357e+04,1.229542183452257476e+01
2.041010339734120862e+04,2.777616080122459863e+01
2.041019202363367731e+04,4.052044734945356907e+01
2.041028064992614236e+04,4.951957511483869645e+00
2.041036927621861105e+04,6.104096456534487203e+01
2.041045790251107610e+04,1.729060276620629679e+02
2.041054652880354479e+04,5.388313162390643640e+01
2.041063515509600984e+04,1.787370742707981464e+01
2.041072378138847853e+04,5.078717625056338392e+01
2.041081240768094358e+04,1.845275728908831780e+01
2.041090103397341227e+04,2.065535165294052078e+01
2.041098966026587732e+04,5.038727947896691006e+01
2.041107828655834601e+04,3.032361154134065018e+01
2.041116691285081106e+04,3.990165688381646447e+01
2.041125553914327975e+04,5.374800838138406078e+01
2.041134416543574480e+04,1.279432516071634041e+02
2.041143279172821349e+04,1.768356366727340969e+02
2.041152141802067854e+04,7.887721020309044206e+01
2.041161004431314359e+04,4.392164978295028988e+01
2.041169867060561228e+04,1.103008614597484716e+01
2.041178729689807733e+04,8.846986466979475949e+01
2.041187592319054602e+04,5.616642777298814337e+01
2.041196454948301107e+04,6.820636926882561113e+01
2.041205317577547976e+04,6.260955821486232509e+01
2.041214180206794481e+04,4.506804568701553393e+01
2.041223042836041350e+04,3.096939580796569658e+01
2.041231905465287855e+04,1.842737533125485356e+02
2.041240768094534724e+04,1.052775829261314300e+02
2.041249630723781229e+04,3.728156477572683514e+01
2.041258493353028098e+04,2.751747158260466364e+01
2.041267355982274603e+04,6.194008146758070410e+01
2.041276218611521472e+04,7.391969371792414201e+00
2.041285081240767977e+04,1.731704336446291492e+01
2.041293943870014846e+04,6.903564607493552607e+00
2.041302806499261351e+04,5.068614989939594295e+01
2.041311669128507856e+04,6.897735286497358231e+01
2.041320531757754725e+04,3.449529760966522218e+01
2.041329394387001230e+04,3.304998793281158669e+02
2.041338257016248099e+04,1.702672582730883377e+01
2.041347119645494604e+04,5.125669870247106275e+01
2.041355982274741473e+04,5.530431311550606210e+01
2.041364844903987978e+04,2.696128891155576923e+01
2.041373707533234847e+04,1.729861277299343669e+01
2.041382570162481352e+04,2.006082369328064274e+01
2.041391432791728221e+04,5.800025286448237694e+01
2.041400295420974726e+04,1.040847786396774239e+02
2.041409158050221595e+04,9.655352393705040015e+01
2.041418020679468100e+04,1.738054034408995960e+02
2.041426883308714969e+04,3.318855334342105152e+02
2.041435745937961474e+04,4.900082488717072238e+01
2.041444608567208343e+04,5.510121260169368185e+01
2.041453471196454848e+04,4.740997657956864231e+01
2.041462333825701353e+04,5.250819289946889512e+01
2.041471196454948222e+04,9.079943643795942876e+00
2.041480059084194727e+04,8.815738454644032629e+01
2.041488921713441596e+04,4.197872815605441588e+01
2.041497784342688101e+04,1.575613977140278266e+01
2.041506646971934970e+04,7.744391322280240786e+01
2.041515509601181475e+04,3.697528591868334047e+02
2.041524372230428344e+04,2.388307965186477588e+02
2.041533234859674849e+04,1.256515446510388756e+02
2.041542097488921718e+04,3.244769519741735309e+01
2.041550960118168223e+04,5.520412080511329123e+01
2.041559822747415092e+04,1.670750348802223684e+01
2.041568685376661597e+04,3.000035768046240037e+01
2.041577548005908466e+04,7.946126600647873772e+01
2.041586410635154971e+04,6.488345455488324376e+01
2.041595273264401840e+04,2.765691258864228175e+01
2.041604135893648345e+04,2.800149050540519013e+01
2.041612998522894850e+04,5.093873562189146469e+02
2.041621861152141719e+04,1.038009414220583722e+02
2.041630723781388224e+04,6.741051078259687301e+01
2.041639586410635093e+04,4.376497201584433583e+01
2.041648449039881598e+04,5.165438245326761546e+01
2.041657311669128467e+04,5.739275674508721892e+01
2.041666174298374972e+04,1.096697474614801422e+02
2.041675036927621841e+04,4.787561971744976574e+01
2.041683899556868346e+04,3.445758846791081709e+01
2.041692762186115215e+04,1.217633225333132998e+02
2.041701624815361720e+04,1.569650600711595416e+02
2.041710487444608589e+04,4.990315756680140566e+02
2.041719350073855094e+04,1.153645528053366718e+02
2.041728212703101963e+04,2.208925930917835601e+01
2.041737075332348468e+04,2.354431644642575350e+01
2.041745937961595337e+04,6.860863208478673414e+01
2.041754800590841842e+04,5.950641410254209518e+01
2.041763663220088347e+04,3.099779748300590754e+01
2.041772525849335216e+04,4.996086146264589445e+01
2.041781388478581721e+04,8.164548284898665997e+01
2.041790251107828590e+04,1.200507787286463355e+02
2.041799113737075095e+04,3.022358437855212969e+02
2.041807976366321964e+04,3.644310916842471784e+02
2.041816838995568469e+04,8.882121903594395462e+01
2.041825701624815338e+04,7.852420641729786155e+01
2.041834564254061843e+04,7.188719633150799382e+01
2.041843426883308712e+04,5.975586767251682119e+01
2.041852289512555217e+04,9.076108974565677556e+00
2.041861152141802086e+04,5.297995083344179079e+01
2.041870014771048591e+04,3.003385545900461295e+01
2.041878877400295460e+04,2.043049407857035860e+01
2.041887740029541965e+04,9.883249913970941236e+01
2.041896602658788834e+04,5.096154518871688310e+02
2.041905465288035339e+04,2.210735000973488127e+02
2.041914327917281844e+04,9.361145540981917179e+01
2.041923190546528713e+04,1.224628472188290971e+02
2.041932053175775218e+04,2.169132628130115137e+01
2.041940915805022087e+04,8.811858390676825081e+01
2.041949778434268592e+04,1.002561981728390350e+02
2.041958641063515461e+04,1.165528803134372104e+01
2.041967503692761966e+04,8.443299337790240600e+01
2.041976366322008835e+04,2.850162443920782351e+01
2.041985228951255340e+04,5.646529083326286980e+01
2.041994091580502209e+04,5.465671004900289063e+02
2.042002954209748714e+04,3.412602797381430264e+01
2.042011816838995583e+04,6.288334107985333787e+01
2.042020679468242088e+04,2.820926659594108799e+01
2.042029542097488957e+04,4.849824803908812498e+01
2.042038404726735462e+04,5.617360178418340411e+01
2.042047267355982331e+04,4.775288235261351133e+01
2.042056129985228836e+04,6.779874111130139624e+01
2.042064992614475705e+04,9.218236792013618697e+01
2.042073855243722210e+04,1.277304496626588843e+02
2.042082717872968715e+04,2.835494052315918907e+02
2.042091580502215584e+04,4.786705229690210217e+02
2.042100443131462089e+04,1.103541937180614241e+02
2.042109305760708958e+04,6.693869988651324832e+01
2.042118168389955463e+04,2.437264304688034144e+01
2.042127031019202332e+04,2.819478633081708452e+01
2.042135893648448837e+04,4.516473599500193359e+01
2.042144756277695706e+04,5.140122494271100351e+01
2.042153618906942211e+04,6.303981622199250268e+01
2.042162481536189080e+04,3.306075075915684636e+01
2.042171344165435585e+04,1.541083481418689303e+02
2.042180206794682454e+04,4.736229163151991202e+02
2.042189069423928959e+04,3.182884535711681906e+02
2.042197932053175828e+04,1.085063314748731358e+02
2.042206794682422333e+04,1.354136656472588243e+02
2.042215657311669202e+04,8.715596468504041638e+01
2.042224519940915707e+04,6.050109759011893118e+01
2.042233382570162212e+04,5.313448036968931376e+01
2.042242245199409081e+04,5.412702658517336829e+01
2.042251107828655586e+04,3.894921748548928520e+01
2.042259970457902455e+04,4.540431540072125927e+01
2.042268833087148960e+04,3.035894647454045980e+01
2.042277695716395829e+04,5.212350198833274817e+02
2.042286558345642334e+04,9.043663554080623612e+01
2.042295420974889203e+04,8.183603976699242821e+01
2.042304283604135708e+04,4.553708214713012836e+01
2.042313146233382577e+04,8.654480395213782629e+01
2.042322008862629082e+04,7.909709603900448371e+01
2.042330871491875951e+04,1.763996645435495481e+01
2.042339734121122456e+04,5.620232468263915138e+01
2.042348596750369325e+04,5.419785195876946915e+01
2.042357459379615830e+04,8.378660601338089009e+01
2.042366322008862699e+04,2.183208224436111777e+02
2.042375184638109204e+04,4.914015254685509149e+02
2.042384047267355709e+04,5.720207331042085741e+01
2.042392909896602578e+04,7.579952599684516734e+00
2.042401772525849083e+04,3.875319628935385197e+01
2.042410635155095952e+04,6.376847151683683279e+01
2.042419497784342457e+04,3.891371624732816059e+01
2.042428360413589326e+04,3.259223287584075734e+01
2.042437223042835831e+04,7.979311027278517088e+01
2.042446085672082700e+04,5.161188079680507457e+01
2.042454948301329205e+04,1.044417310274536561e+02
2.042463810930576074e+04,3.294259734673307207e+02
2.042472673559822579e+04,3.967443718453441761e+02
2.042481536189069448e+04,8.820702060217622886e+01
2.042490398818315953e+04,7.018834307257614569e+01
2.042499261447562822e+04,7.095620699694424616e+01
2.042508124076809327e+04,3.351624784180118155e+01
2.042516986706056196e+04,4.196509490044631008e+01
2.042525849335302701e+04,2.463307541010066970e+01
2.042534711964549206e+04,1.538515967076669710e+01
2.042543574593796075e+04,7.765213356060777983e+01
2.042552437223042580e+04,6.647133630917042524e+01
2.042561299852289449e+04,4.482340112586066994e+02
2.042570162481535954e+04,1.937189027067709333e+02
2.042579025110782823e+04,9.318049343960758790e+01
2.042587887740029328e+04,5.279632427138454887e+01
2.042596750369276197e+04,2.826496916739801790e+01
2.042605612998522702e+04,5.795257154717112513e+01
2.042614475627769571e+04,8.843983078725625546e+01
2.042623338257016076e+04,4.136429124106858524e+01
2.042632200886262945e+04,5.018204246789390055e+01
2.042641063515509450e+04,4.897272346528919229e+01
2.042649926144756319e+04,8.642350754811879199e+01
2.042658788774002824e+04,4.032233745241667293e+02
2.042667651403249693e+04,6.369529966916227082e+00
2.042676514032496198e+04,3.621953008935962259e+01
2.042685376661742703e+04,2.657461151211074935e+01
2.042694239290989572e+04,7.303309397028728256e+01
2.042703101920236077e+04,2.631776353615902053e+01
2.042711964549482946e+04,3.013492379114683928e+01
2.042720827178729451e+04,9.873880117636234388e+01
2.042729689807976320e+04,7.985932078691811853e+01
2.042738552437222825e+04,1.055932817099745051e+02
2.042747415066469694e+04,1.238693687024171197e+02
2.042756277695716199e+04,3.055291901755991262e+02
2.042765140324963068e+04,9.106061058973683942e+01
2.042774002954209573e+04,4.856824674141364540e+01
2.042782865583456442e+04,3.045363370792769331e+01
2.042791728212702947e+04,8.436710616427253839e+00
2.042800590841949816e+04,2.616044331320375704e+01
2.042809453471196321e+04,4.316609315039932682e+01
2.042818316100443189e+04,2.925710740112207375e+01
2.042827178729689695e+04,3.390484537144395460e+01
2.042836041358936200e+04,5.820034027091363527e+01
2.042844903988183069e+04,2.690551945844520105e+02
2.042853766617429574e+04,1.690398963980542533e+02
2.042862629246676443e+04,3.441684779055439236e+01
2.042871491875922948e+04,4.550092683144016092e+01
2.042880354505169817e+04,7.177219600663438825e+01
2.042889217134416322e+04,4.702781123818034104e+01
2.042898079763663191e+04,2.956475494929147985e+01
2.042906942392909696e+04,5.046592050135816976e+01
2.042915805022156565e+04,4.034917115175374391e+01
2.042924667651403070e+04,1.975192033853358353e+01
2.042933530280649939e+04,5.929522729624120814e+01
2.042942392909896444e+04,3.144910138063917771e+02
2.042951255539143312e+04,1.011834387877491963e+02
2.042960118168389818e+04,5.031509522840244841e+01
2.042968980797636686e+04,5.865278475397531111e+01
2.042977843426883192e+04,4.297230800805595408e+01
2.042986706056130060e+04,3.197660901605432215e+01
2.042995568685376566e+04,3.338106328992471106e+01
2.043004431314623071e+04,4.556780541849690991e+01
2.043013293943869940e+04,6.354004119678407392e+01
2.043022156573116445e+04,5.488271231036126352e+01
2.043031019202363314e+04,8.981673005638396035e+01
2.043039881831609819e+04,2.466411682654604647e+02
2.043048744460856688e+04,4.339132223179818482e+01
2.043057607090103193e+04,6.490233031081717741e+01
2.043066469719350061e+04,4.494437672656428617e+01
2.043075332348596567e+04,7.422931030408325803e+00
2.043084194977843435e+04,2.412488444413885702e+01
2.043093057607089941e+04,3.263623448904876057e+01
2.043101920236336809e+04,2.768842389913038815e+01
2.043110782865583315e+04,5.096518416063367596e+01
2.043119645494830183e+04,5.357546402406285324e+01
2.043128508124076689e+04,1.375800965062757371e+02
2.043137370753323557e+04,1.200560702036950715e+02
2.043146233382570063e+04,1.945439345539679010e+01
2.043155096011816568e+04,8.328938412456926699e+01
2.043163958641063437e+04,1.086781768331207410e+01
2.043172821270309942e+04,3.689388020642041965e+01
2.043181683899556811e+04,5.050965247819861048e+01
2.043190546528803316e+04,2.752776250865860419e+01
2.043199409158050184e+04,1.531273309713813546e+01
2.043208271787296690e+04,7.942985467924982501e+00
2.043217134416543558e+04,3.104770599739309844e+01
2.043225997045790064e+04,1.183879681832432311e+02
2.043234859675036932e+04,3.345524690656799294e+01
2.043243722304283438e+04,4.504393448780127329e+01
2.043252584933530306e+04,1.054476991399602070e+01
2.043261447562776812e+04,9.689235328532043923e+01
2.043270310192023680e+04,2.686452894053201135e+01
2.043279172821270186e+04,1.053296772807903636e+01
2.043288035450517054e+04,1.200230632531840058e+01
2.043296898079763560e+04,4.266868631742581641e+01
2.043305760709010065e+04,5.689346328451134838e+01
2.043314623338256933e+04,2.787440928070437085e+00
2.043323485967503439e+04,1.496670295033410980e+02
2.043332348596750307e+04,4.455974348782225292e+01
2.043341211225996813e+04,4.970578120387045118e+01
2.043350073855243681e+04,4.022350537409209892e+01
2.043358936484490187e+04,2.501209014710047995e+01
